 Permanent Tournament #, Player #, Player First Name, Player Last Name, Round, Hole, Par Value, Hole Score,  Shot, Distance,1st Putt Flag, To Location(Scorer), Date, Time, X Coordinate, Y Coordinate,Shot Impact
3,27214,Kevin,Streelman,2,18,4,4,1,9804,N,Fairway,2/2/2018,1614,"12,302.23","9,139.17",-0.052020666
3,27214,Kevin,Streelman,2,18,4,4,2,6049,N,Green,2/2/2018,1619,"12,224.44","9,637.23",0.049759019
3,27214,Kevin,Streelman,2,18,4,4,3,391,Y,Green,2/2/2018,1624,"12,215.19","9,668.50",-0.198137845
3,27214,Kevin,Streelman,2,18,4,4,4,26,N,,2/2/2018,1627,0,0,-0.369833942
3,27349,Alex,Noren,2,1,4,3,1,9961,N,Fairway,2/2/2018,1030,"11,517.13","10,752.89",0.146781697
3,27349,Alex,Noren,2,1,4,3,2,5176,N,Green,2/2/2018,1036,"11,272.49","11,108.16",0.930830583
3,27349,Alex,Noren,2,1,4,3,3,64,Y,,2/2/2018,1045,0,0,2.348517781
3,27349,Alex,Noren,2,2,4,4,1,10274,N,Fairway,2/2/2018,1047,"11,433.61","10,325.21",-0.282881992
3,27349,Alex,Noren,2,2,4,4,2,5441,N,Green,2/2/2018,1053,"11,628.08","9,915.73",-0.468423016
3,27349,Alex,Noren,2,2,4,4,3,242,Y,Green,2/2/2018,1059,"11,611.80","9,927.59",0.366031283
3,27349,Alex,Noren,2,2,4,4,4,26,N,,2/2/2018,1059,0,0,0.139079865
3,27349,Alex,Noren,2,3,5,6,1,11124,N,Native Area,2/2/2018,1103,"10,515.44","10,267.79",0.362334154
3,27349,Alex,Noren,2,3,5,6,2,2846,N,Primary Rough,2/2/2018,1110,"10,278.47","10,277.11",-0.878016609
3,27349,Alex,Noren,2,3,5,6,3,5211,N,Primary Rough,2/2/2018,1113,"9,854.48","10,370.98",-1.033819162
3,27349,Alex,Noren,2,3,5,6,4,220,N,Green,2/2/2018,1116,"9,838.52","10,379.68",-1.147774893
3,27349,Alex,Noren,2,3,5,6,5,196,Y,Green,2/2/2018,1119,"9,829.08","10,393.04",-1.651025473
3,27349,Alex,Noren,2,3,5,6,6,20,N,,2/2/2018,1119,0,0,-1.18800237
3,27349,Alex,Noren,2,4,3,3,1,6558,N,Green,2/2/2018,1124,"9,525.22","11,007.14",0.324970809
3,27349,Alex,Noren,2,4,3,3,2,484,Y,Green,2/2/2018,1131,"9,552.44","11,036.94",0.456937361
3,27349,Alex,Noren,2,4,3,3,3,50,N,,2/2/2018,1133,0,0,-0.450404146
3,27349,Alex,Noren,2,5,4,4,1,10221,N,Fairway,2/2/2018,1136,"8,927.38","10,840.36",0.297599299
3,27349,Alex,Noren,2,5,4,4,2,6941,N,Green,2/2/2018,1140,"8,442.26","10,525.37",-0.352504105
3,27349,Alex,Noren,2,5,4,4,3,642,Y,Green,2/2/2018,1146,"8,468.27","10,478.60",-0.252915327
3,27349,Alex,Noren,2,5,4,4,4,44,N,,2/2/2018,1149,0,0,-0.435124137
3,27349,Alex,Noren,2,6,4,5,1,10699,N,Fairway,2/2/2018,1151,"8,876.40","9,886.73",0.466071426
3,27349,Alex,Noren,2,6,4,5,2,5136,N,Green Side Bunker,2/2/2018,1156,"9,303.34","9,857.18",-0.634250386
3,27349,Alex,Noren,2,6,4,5,3,838,N,Fairway,2/2/2018,1200,"9,365.96","9,826.29",-1.086378697
3,27349,Alex,Noren,2,6,4,5,4,312,N,Green,2/2/2018,1201,"9,342.11","9,836.50",-1.564258161
3,27349,Alex,Noren,2,6,4,5,5,8,Y,,2/2/2018,1201,0,0,-0.571702553
3,27349,Alex,Noren,2,7,3,3,1,7098,N,Green,2/2/2018,1209,"9,066.16","10,531.18",-0.155395214
3,27349,Alex,Noren,2,7,3,3,2,180,Y,Green,2/2/2018,1215,"9,066.16","10,516.22",-0.150402055
3,27349,Alex,Noren,2,7,3,3,3,31,N,,2/2/2018,1216,0,0,-0.349453314
3,27349,Alex,Noren,2,8,4,4,1,11022,N,Intermediate Rough,2/2/2018,1219,"9,777.57","10,058.21",0.216019407
3,27349,Alex,Noren,2,8,4,4,2,5785,N,Green,2/2/2018,1225,"10,187.19","9,804.07",-0.115041493
3,27349,Alex,Noren,2,8,4,4,3,319,Y,Green,2/2/2018,1230,"10,213.23","9,798.94",0.232173879
3,27349,Alex,Noren,2,8,4,4,4,29,N,,2/2/2018,1232,0,0,0.00778675
3,27349,Alex,Noren,2,9,4,3,1,11441,N,Fairway,2/2/2018,1235,"11,109.19","9,804.63",0.067534731
3,27349,Alex,Noren,2,9,4,3,2,4861,N,Green,2/2/2018,1241,"11,488.00","9,661.15",1.457103206
3,27349,Alex,Noren,2,9,4,3,3,85,Y,,2/2/2018,1247,0,0,1.945895607
3,27349,Alex,Noren,2,10,4,4,1,9796,N,Fairway Bunker,2/2/2018,807,"11,501.45","8,970.67",-0.163843405
3,27349,Alex,Noren,2,10,4,4,2,5169,N,Green,2/2/2018,813,"11,075.68","8,905.53",-0.070122445
3,27349,Alex,Noren,2,10,4,4,3,145,Y,Green,2/2/2018,817,"11,084.77","8,897.59",0.122136787
3,27349,Alex,Noren,2,10,4,4,4,14,N,,2/2/2018,817,0,0,0.248294945
3,27349,Alex,Noren,2,11,4,4,1,10868,N,Fairway,2/2/2018,821,"10,201.78","9,381.01",0.092685198
3,27349,Alex,Noren,2,11,4,4,2,5990,N,Green,2/2/2018,827,"9,805.42","9,684.47",0.153291291
3,27349,Alex,Noren,2,11,4,4,3,443,Y,Green,2/2/2018,832,"9,768.83","9,689.17",0.349435789
3,27349,Alex,Noren,2,11,4,4,4,25,N,,2/2/2018,833,0,0,-0.136470361
3,27349,Alex,Noren,2,12,3,2,1,5839,N,Green,2/2/2018,839,"9,241.40","9,393.49",-0.288166072
3,27349,Alex,Noren,2,12,3,2,2,335,Y,,2/2/2018,846,0,0,2.075499532
3,27349,Alex,Noren,2,13,5,5,1,11107,N,Native Area,2/2/2018,850,"8,431.96","10,099.88",-0.492418608
3,27349,Alex,Noren,2,13,5,5,2,9505,N,Primary Rough,2/2/2018,859,"7,885.70","10,673.37",-0.457717715
3,27349,Alex,Noren,2,13,5,5,3,879,N,Green,2/2/2018,903,"7,903.71","10,602.39",0.248710056
3,27349,Alex,Noren,2,13,5,5,4,280,Y,Green,2/2/2018,907,"7,903.74","10,579.11",0.156989329
3,27349,Alex,Noren,2,13,5,5,5,30,N,,2/2/2018,909,0,0,-0.319671598
3,27349,Alex,Noren,2,14,4,4,1,10719,N,Fairway,2/2/2018,913,"8,137.76","9,645.56",0.302778242
3,27349,Alex,Noren,2,14,4,4,2,7155,N,Green,2/2/2018,918,"8,668.36","9,373.67",-0.086135154
3,27349,Alex,Noren,2,14,4,4,3,204,Y,Green,2/2/2018,925,"8,666.53","9,390.58",0.135225101
3,27349,Alex,Noren,2,14,4,4,4,12,N,,2/2/2018,925,0,0,-0.22754276
3,27349,Alex,Noren,2,15,5,4,1,10790,N,Primary Rough,2/2/2018,930,"9,539.98","9,005.78",0.075296845
3,27349,Alex,Noren,2,15,5,4,2,9173,N,Green Side Bunker,2/2/2018,936,"10,302.77","9,055.44",1.449124909
3,27349,Alex,Noren,2,15,5,4,3,532,N,Green,2/2/2018,942,"10,346.25","9,063.56",1.287410116
3,27349,Alex,Noren,2,15,5,4,4,20,Y,,2/2/2018,946,0,0,2.081476047
3,27349,Alex,Noren,2,16,3,3,1,5733,N,Green,2/2/2018,950,"10,854.92","8,878.19",-0.161240154
3,27349,Alex,Noren,2,16,3,3,2,438,Y,Green,2/2/2018,955,"10,891.25","8,874.77",-0.312964706
3,27349,Alex,Noren,2,16,3,3,3,21,N,,2/2/2018,956,0,0,-0.315108859
3,27349,Alex,Noren,2,17,4,3,1,11178,N,Green,2/2/2018,1001,"11,762.41","8,630.50",0.3770012
3,27349,Alex,Noren,2,17,4,3,2,285,Y,Green,2/2/2018,1009,"11,784.16","8,621.03",0.804631898
3,27349,Alex,Noren,2,17,4,3,3,19,N,,2/2/2018,1010,0,0,1.79437272
3,27349,Alex,Noren,2,18,4,4,1,11991,N,Fairway,2/2/2018,1013,"12,271.84","9,336.47",0.168128908
3,27349,Alex,Noren,2,18,4,4,2,4019,N,Fairway,2/2/2018,1019,"12,189.39","9,661.05",-0.202437013
3,27349,Alex,Noren,2,18,4,4,3,289,N,Green,2/2/2018,1023,"12,212.25","9,668.63",0.313744092
3,27349,Alex,Noren,2,18,4,4,4,10,Y,,2/2/2018,1023,0,0,0.107533937
3,27649,Brandt,Snedeker,2,1,4,4,1,9788,N,Fairway,2/2/2018,1448,"11,521.45","10,739.07",0.229309261
3,27649,Brandt,Snedeker,2,1,4,4,2,5316,N,Green,2/2/2018,1455,"11,288.78","11,116.07",-0.012819204
3,27649,Brandt,Snedeker,2,1,4,4,3,316,Y,Green,2/2/2018,1502,"11,266.39","11,102.15",0.246094297
3,27649,Brandt,Snedeker,2,1,4,4,4,43,N,,2/2/2018,1503,0,0,-0.196454022
3,27649,Brandt,Snedeker,2,2,4,3,1,13245,N,Unknown,2/2/2018,1504,"11,681.64","10,169.36",0.174059833
3,27649,Brandt,Snedeker,2,2,4,3,2,259,N,Native Area,2/2/2018,1512,"11,663.90","10,181.60",0.952167332
3,27649,Brandt,Snedeker,2,2,4,3,3,3186,N,Green,2/2/2018,1513,"11,631.05","9,918.15",2.045009992
3,27649,Brandt,Snedeker,2,2,4,3,4,228,Y,,2/2/2018,1517,0,0,1.277940117
3,27649,Brandt,Snedeker,2,3,5,3,1,10624,N,Intermediate Rough,2/2/2018,1520,"10,539.95","10,189.61",0.297216516
3,27649,Brandt,Snedeker,2,3,5,3,2,9006,N,Green,2/2/2018,1528,"9,826.24","10,421.64",2.031538056
3,27649,Brandt,Snedeker,2,3,5,3,3,354,Y,,2/2/2018,1535,0,0,2.914065392
3,27649,Brandt,Snedeker,2,4,3,3,1,6703,N,Green Side Bunker,2/2/2018,1540,"9,465.49","11,005.66",0.241496964
3,27649,Brandt,Snedeker,2,4,3,3,2,1160,N,Green,2/2/2018,1544,"9,557.56","11,035.08",-0.076440684
3,27649,Brandt,Snedeker,2,4,3,3,3,84,Y,,2/2/2018,1549,0,0,0.491538358
3,27649,Brandt,Snedeker,2,5,4,5,1,10487,N,Native Area,2/2/2018,1551,"8,952.95","10,752.55",-0.254665485
3,27649,Brandt,Snedeker,2,5,4,5,2,288,N,Primary Rough,2/2/2018,1557,"8,937.45","10,770.86",-1.364062896
3,27649,Brandt,Snedeker,2,5,4,5,3,6234,N,Green,2/2/2018,1559,"8,463.37","10,558.37",-1.184626571
3,27649,Brandt,Snedeker,2,5,4,5,4,995,Y,Green,2/2/2018,1603,"8,469.00","10,475.66",-2.191933943
3,27649,Brandt,Snedeker,2,5,4,5,5,28,N,,2/2/2018,1603,0,0,-1.467737031
3,27649,Brandt,Snedeker,2,6,4,4,1,10949,N,Fairway,2/2/2018,1609,"8,932.67","9,913.16",0.183670875
3,27649,Brandt,Snedeker,2,6,4,4,2,4809,N,Green,2/2/2018,1615,"9,327.31","9,843.31",0.46530528
3,27649,Brandt,Snedeker,2,6,4,4,3,215,Y,Green,2/2/2018,1619,"9,342.93","9,834.54",-0.326997944
3,27649,Brandt,Snedeker,2,6,4,4,4,26,N,,2/2/2018,1621,0,0,0.406320691
3,27649,Brandt,Snedeker,2,7,3,3,1,6394,N,Fairway,2/2/2018,1625,"9,098.38","10,482.17",-0.400388122
3,27649,Brandt,Snedeker,2,7,3,3,2,571,N,Green,2/2/2018,1629,"9,066.92","10,517.78",0.400332265
3,27649,Brandt,Snedeker,2,7,3,3,3,17,Y,,2/2/2018,1629,0,0,0.382698514
3,27649,Brandt,Snedeker,2,8,4,4,1,11267,N,Fairway Bunker,2/2/2018,1636,"9,796.10","10,047.87",0.175935352
3,27649,Brandt,Snedeker,2,8,4,4,2,5112,N,Primary Rough,2/2/2018,1641,"10,179.07","9,861.33",0.324805321
3,27649,Brandt,Snedeker,2,8,4,4,3,1068,N,Green,2/2/2018,1645,"10,215.85","9,780.30",-0.369812772
3,27649,Brandt,Snedeker,2,8,4,4,4,238,Y,,2/2/2018,1647,0,0,0.194771477
3,27649,Brandt,Snedeker,2,9,4,4,1,11607,N,Fairway,2/2/2018,1651,"11,130.12","9,844.44",-0.397422348
3,27649,Brandt,Snedeker,2,9,4,4,2,4952,N,Green,2/2/2018,1657,"11,511.18","9,686.11",-0.36094746
3,27649,Brandt,Snedeker,2,9,4,4,3,353,Y,Green,2/2/2018,1701,"11,494.52","9,661.92",0.413719258
3,27649,Brandt,Snedeker,2,9,4,4,4,21,N,,2/2/2018,1701,0,0,-0.09658848
3,27649,Brandt,Snedeker,2,10,4,4,1,10194,N,Fairway,2/2/2018,1213,"11,522.73","8,908.40",0.332081057
3,27649,Brandt,Snedeker,2,10,4,4,2,4858,N,Green,2/2/2018,1218,"11,118.89","8,880.00",-0.454025105
3,27649,Brandt,Snedeker,2,10,4,4,3,525,Y,Green,2/2/2018,1222,"11,080.53","8,901.10",-0.185709769
3,27649,Brandt,Snedeker,2,10,4,4,4,48,N,,2/2/2018,1225,0,0,0.096806491
3,27649,Brandt,Snedeker,2,11,4,4,1,10373,N,Primary Rough,2/2/2018,1228,"10,264.56","9,416.39",0.001036521
3,27649,Brandt,Snedeker,2,11,4,4,2,6925,N,Green,2/2/2018,1234,"9,770.00","9,713.78",-0.45666014
3,27649,Brandt,Snedeker,2,11,4,4,3,322,Y,Green,2/2/2018,1238,"9,767.76","9,687.02",-0.325702456
3,27649,Brandt,Snedeker,2,11,4,4,4,36,N,,2/2/2018,1241,0,0,-0.009803607
3,27649,Brandt,Snedeker,2,12,3,3,1,5655,N,Fairway,2/2/2018,1246,"9,226.69","9,428.92",0.445082397
3,27649,Brandt,Snedeker,2,12,3,3,2,317,N,Green,2/2/2018,1249,"9,216.84","9,404.46",-0.012422965
3,27649,Brandt,Snedeker,2,12,3,3,3,17,Y,,2/2/2018,1250,0,0,0.165166798
3,27649,Brandt,Snedeker,2,13,5,5,1,9999,N,Fairway,2/2/2018,1302,"8,451.97","9,988.74",-0.099064796
3,27649,Brandt,Snedeker,2,13,5,5,2,10551,N,Primary Rough,2/2/2018,1311,"7,901.84","10,674.64",-0.39205785
3,27649,Brandt,Snedeker,2,13,5,5,3,1314,N,Fringe,2/2/2018,1315,"7,900.67","10,565.17",-0.149294132
3,27649,Brandt,Snedeker,2,13,5,5,4,137,N,Green,2/2/2018,1320,"7,902.16","10,576.51",-0.258047817
3,27649,Brandt,Snedeker,2,13,5,5,5,5,Y,,2/2/2018,1320,0,0,0.390200754
3,27649,Brandt,Snedeker,2,14,4,4,1,10061,N,Fairway,2/2/2018,1322,"8,102.61","9,688.75",0.048007173
3,27649,Brandt,Snedeker,2,14,4,4,2,7229,N,Green,2/2/2018,1328,"8,617.23","9,375.60",-0.030759955
3,27649,Brandt,Snedeker,2,14,4,4,3,567,Y,Green,2/2/2018,1333,"8,661.83","9,391.09",-0.075585415
3,27649,Brandt,Snedeker,2,14,4,4,4,68,N,,2/2/2018,1336,0,0,-0.324502286
3,27649,Brandt,Snedeker,2,15,5,5,1,11132,N,Fairway,2/2/2018,1340,"9,598.85","9,145.22",0.444058431
3,27649,Brandt,Snedeker,2,15,5,5,2,5765,N,Fairway,2/2/2018,1347,"10,076.51","9,093.88",0.092891712
3,27649,Brandt,Snedeker,2,15,5,5,3,3500,N,Green,2/2/2018,1352,"10,364.35","9,046.74",-0.14686385
3,27649,Brandt,Snedeker,2,15,5,5,4,329,Y,Green,2/2/2018,1356,"10,342.18","9,062.90",0.317757446
3,27649,Brandt,Snedeker,2,15,5,5,5,46,N,,2/2/2018,1359,0,0,0.325507323
3,27649,Brandt,Snedeker,2,16,3,2,1,5707,N,Green,2/2/2018,1402,"10,853.99","8,870.31",-0.317228498
3,27649,Brandt,Snedeker,2,16,3,2,2,469,Y,,2/2/2018,1407,0,0,2.354605987
3,27649,Brandt,Snedeker,2,17,4,3,1,11611,N,Green,2/2/2018,1416,"11,799.58","8,662.68",-0.155228397
3,27649,Brandt,Snedeker,2,17,4,3,2,545,Y,Green,2/2/2018,1427,"11,781.85","8,620.84",0.612808287
3,27649,Brandt,Snedeker,2,17,4,3,3,26,N,,2/2/2018,1428,0,0,2.456053408
3,27649,Brandt,Snedeker,2,18,4,4,1,11124,N,Fairway,2/2/2018,1431,"12,294.19","9,256.36",0.211954042
3,27649,Brandt,Snedeker,2,18,4,4,2,5003,N,Green,2/2/2018,1438,"12,224.33","9,667.38",0.384312635
3,27649,Brandt,Snedeker,2,18,4,4,3,150,Y,Green,2/2/2018,1445,"12,212.01","9,669.48",0.041305664
3,27649,Brandt,Snedeker,2,18,4,4,4,9,N,,2/2/2018,1445,0,0,-0.155462596
3,27770,Camilo,Villegas,2,1,4,4,1,9879,N,Fairway,2/2/2018,1305,"11,528.77","10,749.90",0.344897496
3,27770,Camilo,Villegas,2,1,4,4,2,5158,N,Green,2/2/2018,1313,"11,292.05","11,108.64",0.459875706
3,27770,Camilo,Villegas,2,1,4,4,3,313,Y,Green,2/2/2018,1317,"11,266.30","11,104.26",-0.277828444
3,27770,Camilo,Villegas,2,1,4,4,4,21,N,,2/2/2018,1318,0,0,0.224394823
3,27770,Camilo,Villegas,2,2,4,4,1,9265,N,Intermediate Rough,2/2/2018,1321,"11,443.26","10,419.88",0.447062089
3,27770,Camilo,Villegas,2,2,4,4,2,6891,N,Green,2/2/2018,1327,"11,659.80","9,888.15",0.453119537
3,27770,Camilo,Villegas,2,2,4,4,3,793,Y,Green,2/2/2018,1333,"11,609.32","9,930.83",0.462787347
3,27770,Camilo,Villegas,2,2,4,4,4,70,N,,2/2/2018,1335,0,0,-0.042125371
3,27770,Camilo,Villegas,2,3,5,4,1,9655,N,Primary Rough,2/2/2018,1345,"10,604.81","10,025.44",0.342828599
3,27770,Camilo,Villegas,2,3,5,4,2,6862,N,Fairway,2/2/2018,1351,"10,082.12","10,257.35",0.667464399
3,27770,Camilo,Villegas,2,3,5,4,3,3428,N,Green,2/2/2018,1356,"9,836.54","10,403.21",1.125563838
3,27770,Camilo,Villegas,2,3,5,4,4,146,Y,,2/2/2018,1402,0,0,1.959953497
3,27770,Camilo,Villegas,2,4,3,3,1,7048,N,Primary Rough,2/2/2018,1406,"9,503.86","11,044.63",-0.022900824
3,27770,Camilo,Villegas,2,4,3,3,2,553,N,Green,2/2/2018,1412,"9,548.29","11,032.31",0.038024603
3,27770,Camilo,Villegas,2,4,3,3,3,28,Y,,2/2/2018,1415,0,0,-0.48069987
3,27770,Camilo,Villegas,2,5,4,4,1,8901,N,Primary Rough,2/2/2018,1420,"9,071.12","10,813.39",0.439989917
3,27770,Camilo,Villegas,2,5,4,4,2,7757,N,Green,2/2/2018,1427,"8,506.87","10,498.20",-0.336237484
3,27770,Camilo,Villegas,2,5,4,4,3,570,Y,Green,2/2/2018,1435,"8,465.31","10,475.15",0.104732769
3,27770,Camilo,Villegas,2,5,4,4,4,13,N,,2/2/2018,1435,0,0,0.306370394
3,27770,Camilo,Villegas,2,6,4,3,1,10620,N,Fairway Bunker,2/2/2018,1438,"8,958.90","9,984.86",0.136205179
3,27770,Camilo,Villegas,2,6,4,3,2,5068,N,Green,2/2/2018,1446,"9,350.17","9,826.01",1.358456737
3,27770,Camilo,Villegas,2,6,4,3,3,160,Y,,2/2/2018,1451,0,0,1.887658593
3,27770,Camilo,Villegas,2,7,3,3,1,6797,N,Green,2/2/2018,1455,"9,047.65","10,487.56",0.158528849
3,27770,Camilo,Villegas,2,7,3,3,2,367,Y,Green,2/2/2018,1503,"9,063.49","10,513.69",0.251796387
3,27770,Camilo,Villegas,2,7,3,3,3,67,N,,2/2/2018,1504,0,0,-0.044272758
3,27770,Camilo,Villegas,2,8,4,5,1,9923,N,Primary Rough,2/2/2018,1506,"9,630.33","10,052.30",0.091301217
3,27770,Camilo,Villegas,2,8,4,5,2,6664,N,Primary Rough,2/2/2018,1513,"10,157.43","9,877.48",-1.063490761
3,27770,Camilo,Villegas,2,8,4,5,3,88,N,Primary Rough,2/2/2018,1517,"10,163.62","9,873.49",-0.658116092
3,27770,Camilo,Villegas,2,8,4,5,4,1150,N,Green,2/2/2018,1518,"10,210.77","9,790.11",-1.724859078
3,27770,Camilo,Villegas,2,8,4,5,5,122,Y,Green,2/2/2018,1520,"10,210.06","9,800.21",-0.856740101
3,27770,Camilo,Villegas,2,8,4,5,6,9,N,,2/2/2018,1521,0,0,-0.613624538
3,27770,Camilo,Villegas,2,9,4,4,1,11064,N,Fairway,2/2/2018,1524,"11,078.47","9,811.12",0.3131769
3,27770,Camilo,Villegas,2,9,4,4,2,5241,N,Green,2/2/2018,1530,"11,488.41","9,660.55",0.461941201
3,27770,Camilo,Villegas,2,9,4,4,3,102,Y,Green,2/2/2018,1534,"11,496.37","9,663.61",-0.082688738
3,27770,Camilo,Villegas,2,9,4,4,4,18,N,,2/2/2018,1535,0,0,-0.164875518
3,27770,Camilo,Villegas,2,10,4,3,1,11121,N,Primary Rough,2/2/2018,1540,"11,512.03","8,819.32",0.370539735
3,27770,Camilo,Villegas,2,10,4,3,2,4907,N,Green,2/2/2018,1546,"11,107.30","8,877.44",1.030343578
3,27770,Camilo,Villegas,2,10,4,3,3,376,Y,,2/2/2018,1551,0,0,1.984170498
3,27770,Camilo,Villegas,2,11,4,5,1,11392,N,Native Area,2/2/2018,1557,"10,204.87","9,484.33",0.398951542
3,27770,Camilo,Villegas,2,11,4,5,2,4795,N,Green Side Bunker,2/2/2018,1605,"9,835.36","9,636.33",-0.785286862
3,27770,Camilo,Villegas,2,11,4,5,3,1095,N,Green,2/2/2018,1608,"9,767.71","9,697.48",-0.583169135
3,27770,Camilo,Villegas,2,11,4,5,4,101,Y,Green,2/2/2018,1611,"9,766.74","9,689.12",-1.670333929
3,27770,Camilo,Villegas,2,11,4,5,5,9,N,,2/2/2018,1611,0,0,-1.043555751
3,27770,Camilo,Villegas,2,12,3,4,1,6198,N,Green Side Bunker,2/2/2018,1617,"9,251.63","9,346.28",0.315901468
3,27770,Camilo,Villegas,2,12,3,4,2,945,N,Green,2/2/2018,1620,"9,215.85","9,416.45",-1.099674173
3,27770,Camilo,Villegas,2,12,3,4,3,145,Y,Green,2/2/2018,1624,"9,216.96","9,404.43",-1.971361259
3,27770,Camilo,Villegas,2,12,3,4,4,18,N,,2/2/2018,1624,0,0,-0.588232043
3,27770,Camilo,Villegas,2,13,5,4,1,10791,N,Fairway,2/2/2018,1627,"8,414.06","10,044.78",0.061403349
3,27770,Camilo,Villegas,2,13,5,4,2,9889,N,Primary Rough,2/2/2018,1633,"7,878.50","10,671.09",0.699354692
3,27770,Camilo,Villegas,2,13,5,4,3,1235,N,Green,2/2/2018,1639,"7,903.43","10,571.23",0.772642555
3,27770,Camilo,Villegas,2,13,5,4,4,63,Y,,2/2/2018,1643,0,0,2.352888779
3,27770,Camilo,Villegas,2,14,4,3,1,10680,N,Primary Rough,2/2/2018,1646,"8,200.02","9,688.03",0.194667476
3,27770,Camilo,Villegas,2,14,4,3,2,7249,N,Fringe,2/2/2018,1652,"8,702.22","9,352.48",0.98138605
3,27770,Camilo,Villegas,2,14,4,3,3,618,N,,2/2/2018,1658,0,0,1.558699559
3,27770,Camilo,Villegas,2,15,5,6,1,11745,N,Fairway,2/2/2018,1701,"9,643.42","9,098.26",-0.294970752
3,27770,Camilo,Villegas,2,15,5,6,2,8763,N,Water,2/2/2018,1710,"10,369.59","9,175.10",-1.318923764
3,27770,Camilo,Villegas,2,15,5,6,3,0,N,,2/2/2018,1712,0,0,-0.869555565
3,27770,Camilo,Villegas,2,15,5,6,4,2722,N,Fairway,2/2/2018,1712,"10,145.11","9,142.61",-0.967667712
3,27770,Camilo,Villegas,2,15,5,6,5,2482,N,Green,2/2/2018,1713,"10,340.69","9,075.42",-2.170206516
3,27770,Camilo,Villegas,2,15,5,6,6,199,Y,Green,2/2/2018,1717,"10,346.64","9,059.90",-1.449690606
3,27770,Camilo,Villegas,2,15,5,6,7,21,N,,2/2/2018,1717,0,0,-0.847300382
3,27770,Camilo,Villegas,2,16,3,3,1,6371,N,Fringe,2/2/2018,1725,"10,908.71","8,878.38",-0.157012638
3,27770,Camilo,Villegas,2,16,3,3,2,183,N,Green,2/2/2018,1729,"10,893.81","8,875.11",-0.435350903
3,27770,Camilo,Villegas,2,16,3,3,3,13,Y,,2/2/2018,1729,0,0,0.143733126
3,27770,Camilo,Villegas,2,17,4,5,1,10204,N,Green Side Bunker,2/2/2018,1736,"11,671.89","8,545.34",0.072134958
3,27770,Camilo,Villegas,2,17,4,5,2,1363,N,Fairway,2/2/2018,1741,"11,777.30","8,587.67",-1.141291241
3,27770,Camilo,Villegas,2,17,4,5,3,317,N,Green,2/2/2018,1743,"11,778.34","8,613.90",-1.091169426
3,27770,Camilo,Villegas,2,17,4,5,4,129,Y,Green,2/2/2018,1746,"11,783.83","8,623.13",-2.355668712
3,27770,Camilo,Villegas,2,17,4,5,5,6,N,,2/2/2018,1746,0,0,-1.453409461
3,27770,Camilo,Villegas,2,18,4,4,1,10401,N,Fairway Bunker,2/2/2018,1750,"12,350.67","9,174.93",0.388305212
3,27770,Camilo,Villegas,2,18,4,4,2,5680,N,Green,2/2/2018,1754,"12,262.14","9,639.89",-0.425812418
3,27770,Camilo,Villegas,2,18,4,4,3,692,Y,Green,2/2/2018,1759,"12,210.94","9,666.39",-0.46961466
3,27770,Camilo,Villegas,2,18,4,4,4,41,N,,2/2/2018,1801,0,0,0.46093422
3,27895,Jonas,Blixt,2,1,4,4,1,10509,N,Fairway,2/2/2018,1521,"11,489.15","10,791.02",0.464708657
3,27895,Jonas,Blixt,2,1,4,4,2,4416,N,Green,2/2/2018,1527,"11,291.63","11,101.50",0.497447644
3,27895,Jonas,Blixt,2,1,4,4,3,330,Y,Green,2/2/2018,1531,"11,264.34","11,104.67",-0.310255452
3,27895,Jonas,Blixt,2,1,4,4,4,39,N,,2/2/2018,1531,0,0,0.476257527
3,27895,Jonas,Blixt,2,2,4,4,1,10936,N,Primary Rough,2/2/2018,1537,"11,501.65","10,293.43",0.488206899
3,27895,Jonas,Blixt,2,2,4,4,2,4305,N,Fairway,2/2/2018,1542,"11,608.82","9,951.25",-0.222915205
3,27895,Jonas,Blixt,2,2,4,4,3,334,N,Green,2/2/2018,1547,"11,615.51","9,924.26",0.349074844
3,27895,Jonas,Blixt,2,2,4,4,4,36,Y,,2/2/2018,1550,0,0,0.339797835
3,27895,Jonas,Blixt,2,3,5,4,1,10533,N,Primary Rough,2/2/2018,1554,"10,531.96","10,047.33",-0.000998711
3,27895,Jonas,Blixt,2,3,5,4,2,6088,N,Fairway,2/2/2018,1601,"10,070.23","10,257.56",1.465350687
3,27895,Jonas,Blixt,2,3,5,4,3,3260,N,Green,2/2/2018,1605,"9,838.01","10,398.56",1.168241009
3,27895,Jonas,Blixt,2,3,5,4,4,112,Y,,2/2/2018,1614,0,0,1.966130331
3,27895,Jonas,Blixt,2,4,3,3,1,6989,N,Fringe,2/2/2018,1616,"9,504.67","11,039.79",0.184059966
3,27895,Jonas,Blixt,2,4,3,3,2,524,N,Green,2/2/2018,1623,"9,547.41","11,030.93",0.330827032
3,27895,Jonas,Blixt,2,4,3,3,3,45,Y,,2/2/2018,1626,0,0,0.455530253
3,27895,Jonas,Blixt,2,5,4,5,1,10694,N,Intermediate Rough,2/2/2018,1627,"8,923.39","10,767.12",-0.434083677
3,27895,Jonas,Blixt,2,5,4,5,2,5268,N,Green Side Bunker,2/2/2018,1635,"8,553.26","10,531.12",-0.709455294
3,27895,Jonas,Blixt,2,5,4,5,3,1349,N,Green,2/2/2018,1638,"8,456.12","10,474.61",-0.676732791
